Mod:Item:MetaData, Localized Name
Eln:Eln.SixNode:6081, Signal Switch
Eln:Eln.SixNode:6088, Signal Button
Eln:Eln.SixNode:6092, Wireless Button
Eln:Eln.SixNode:6096, Wireless Switch
Eln:Eln.SixNode:6144, 10A Diode
Eln:Eln.SixNode:6145, 25A Diode
Eln:Eln.SixNode:6152, Signal Diode
Eln:Eln.SixNode:6176, Power Capacitor
Eln:Eln.SixNode:6178, Power Inductor
Eln:Eln.SixNode:6180, Power Resistor
Eln:Eln.SixNode:6181, Rheostat
Eln:Eln.SixNode:6182, Thermistor
Eln:Eln.SixNode:6212, Very High Voltage Switch
Eln:Eln.SixNode:6208, High Voltage Switch
Eln:Eln.SixNode:6209, Low Voltage Switch
Eln:Eln.SixNode:6210, Medium Voltage Switch
Eln:Eln.SixNode:6272, Electrical Breaker
Eln:Eln.SixNode:6276, Energy Meter
Eln:Eln.SixNode:6277, Advanced Energy Meter
Eln:Eln.SixNode:6278, Electrical Fuse Holder
Eln:Eln.SixNode:6400, Electrical Probe
Eln:Eln.SixNode:6401, Voltage Probe
Eln:Eln.SixNode:6464, Thermal Probe
Eln:Eln.SixNode:6465, Temperature Probe
Eln:Eln.SixNode:6528, Analog Gauge
Eln:Eln.SixNode:6536, LED vuMeter
Eln:Eln.SixNode:6537, Multicolor LED vuMeter
Eln:Eln.SixNode:6592, Nuclear Alarm
Eln:Eln.SixNode:6593, Standard Alarm
Eln:Eln.SixNode:6656, Electrical Daylight Sensor
Eln:Eln.SixNode:6657, Electrical Light Sensor
Eln:Eln.SixNode:6660, Electrical Weather Sensor
Eln:Eln.SixNode:6664, Electrical Anemometer Sensor
Eln:Eln.SixNode:6668, Electrical Entity Sensor
Eln:Eln.SixNode:6669, Electrical Fire Detector
Eln:Eln.SixNode:6670, Electrical Fire Buzzer
Eln:Eln.SixNode:6671, Scanner
Eln:Eln.SixNode:6912, Redstone-to-Voltage Converter
Eln:Eln.SixNode:6913, Voltage-to-Redstone Converter
Eln:Eln.SixNode:6976, Electrical Timer
Eln:Eln.SixNode:6980, Signal Processor
Eln:Eln.SixNode:7424, Tree Resin Collector
Eln:Eln.SixNode:7492, Analog Watch
Eln:Eln.SixNode:7493, Digital Watch
Eln:Eln.SixNode:7494, Digital Display
Eln:Eln.SixNode:7496, Tutorial Sign
Eln:Eln.SixNode:7552, NOT Chip
Eln:Eln.SixNode:7553, AND Chip
Eln:Eln.SixNode:7554, NAND Chip
Eln:Eln.SixNode:7555, OR Chip
Eln:Eln.SixNode:7556, NOR Chip
Eln:Eln.SixNode:7557, XOR Chip
Eln:Eln.SixNode:7558, XNOR Chip
Eln:Eln.SixNode:7559, PAL Chip
Eln:Eln.SixNode:7560, Schmitt Trigger Chip
Eln:Eln.SixNode:7561, D Flip Flop Chip
Eln:Eln.SixNode:7562, Oscillator Chip
Eln:Eln.SixNode:7563, JK Flip Flop Chip
Eln:Eln.SixNode:7936, OpAmp
Eln:Eln.SixNode:7937, PID Regulator
Eln:Eln.SixNode:7938, Voltage controlled sawtooth oscillator
Eln:Eln.SixNode:7939, Voltage controlled sine oscillator
Eln:Eln.SixNode:7940, Amplifier
Eln:Eln.SixNode:7941, Voltage controlled amplifier
Eln:Eln.SixNode:7942, Configurable summing unit
Eln:Eln.SixNode:7943, Sample and hold
Eln:Eln.SixNode:7944, Lowpass filter
Eln:Eln.SixNode:8000, Portable NaN (DEV ITEM)
Eln:Eln.TransparentNode:6183, Large Rheostat
Eln:Eln.TransparentNode:7495, Nixie Tube
Eln:Eln.TransparentNode:129, Variable DC-DC Converter
Eln:Eln.TransparentNode:130, DC-DC Converter
Eln:Eln.TransparentNode:192, Stone Heat Furnace
Eln:Eln.TransparentNode:193, Fuel Heat Furnace
Eln:Eln.TransparentNode:257, 50V Turbine
Eln:Eln.TransparentNode:264, 200V Turbine
Eln:Eln.TransparentNode:265, Steam Turbine
Eln:Eln.TransparentNode:266, Generator
Eln:Eln.TransparentNode:267, Gas Turbine
Eln:Eln.TransparentNode:268, Joint
Eln:Eln.TransparentNode:269, Joint hub
Eln:Eln.TransparentNode:270, Flywheel
Eln:Eln.TransparentNode:271, Tachometer
Eln:Eln.TransparentNode:272, Shaft Motor
Eln:Eln.TransparentNode:273, Clutch
Eln:Eln.TransparentNode:274, Fixed Shaft
Eln:Eln.TransparentNode:275, Rotary Motor
Eln:Eln.TransparentNode:448, Low Power Transmitter Antenna
Eln:Eln.TransparentNode:449, Low Power Receiver Antenna
Eln:Eln.TransparentNode:450, Medium Power Transmitter Antenna
Eln:Eln.TransparentNode:451, Medium Power Receiver Antenna
Eln:Eln.TransparentNode:452, High Power Transmitter Antenna
Eln:Eln.TransparentNode:453, High Power Receiver Antenna
Eln:Eln.TransparentNode:1024, Cost Oriented Battery
Eln:Eln.TransparentNode:1025, Capacity Oriented Battery
Eln:Eln.TransparentNode:1026, Voltage Oriented Battery
Eln:Eln.TransparentNode:1027, Current Oriented Battery
Eln:Eln.TransparentNode:1028, Life Oriented Battery
Eln:Eln.TransparentNode:1029, Single-use Battery
Eln:Eln.TransparentNode:1030, Experimental Battery
Eln:Eln.TransparentNode:2048, Electrical Furnace
Eln:Eln.TransparentNode:2112, 50V Macerator
Eln:Eln.TransparentNode:2116, 200V Macerator
Eln:Eln.TransparentNode:2176, 800V Arc Furnace
Eln:Eln.TransparentNode:2240, 50V Compressor
Eln:Eln.TransparentNode:2244, 200V Compressor
Eln:Eln.TransparentNode:2304, 50V Magnetizer
Eln:Eln.TransparentNode:2308, 200V Magnetizer
Eln:Eln.TransparentNode:2368, 50V Plate Machine
Eln:Eln.TransparentNode:2372, 200V Plate Machine
Eln:Eln.TransparentNode:2624, 50V Egg Incubator
Eln:Eln.TransparentNode:2688, Auto Miner
Eln:Eln.TransparentNode:3073, Small Solar Panel
Eln:Eln.TransparentNode:3074, Small Rotating Solar Panel
Eln:Eln.TransparentNode:3075, 2x3 Solar Panel
Eln:Eln.TransparentNode:3076, 2x3 Rotating Solar Panel
Eln:Eln.TransparentNode:3136, Wind Turbine
Eln:Eln.TransparentNode:3152, Water Turbine
Eln:Eln.TransparentNode:4096, Small Passive Thermal Dissipator
Eln:Eln.TransparentNode:4128, Small Active Thermal Dissipator
Eln:Eln.TransparentNode:4130, 200V Active Thermal Dissipator
Eln:Eln.TransparentNode:4160, Experimental Transporter
Eln:Eln.TransparentNode:4162, Thermal Heat Exchanger
Eln:Eln.TransparentNode:4224, 800V Defence Turret
Eln:Eln.TransparentNode:4289, 50V Fuel Generator
Eln:Eln.TransparentNode:4290, 200V Fuel Generator
Eln:Eln.TransparentNode:7875, Grid Transformer
Eln:Eln.TransparentNode:7876, T1 Utility Pole
Eln:Eln.TransparentNode:7877, T1 Utility Pole with Transformer
Eln:Eln.TransparentNode:7878, T2 Transmission Tower
Eln:Eln.TransparentNode:7879, Direct Utility Pole
Eln:Eln.TransparentNode:7880, Grid Switch
Eln:Eln.TransparentNode:4416, Christmas Tree
Eln:Eln.TransparentNode:4417, Holiday Candle
Eln:Eln.TransparentNode:4418, String Lights
Eln:Eln.TransparentNode:4480, Fabricator
Eln:Eln.Ore:1, Copper Ore
Eln:Eln.Ore:4, Lead Ore
Eln:Eln.Ore:5, Tungsten Ore
Eln:Eln.Ore:6, Cinnabar Ore
Eln:Eln.arc_clay_block, Arc Clay Block
Eln:Eln.arc_metal_block, Arc Metal Block
Eln:eln.EnergyConverter, Energy Exporter
Eln:eln.ElnProbe, Eln Computer Probe
etfuturum:crying_obsidian, Crying Obsidian
etfuturum:rose, Rose
etfuturum:stone:1, Granite
etfuturum:stone:2, Polished Granite
etfuturum:stone:3, Diorite
etfuturum:stone:4, Polished Diorite
etfuturum:stone:5, Andesite
etfuturum:stone:6, Polished Andesite
etfuturum:prismarine_block:0, Prismarine
etfuturum:prismarine_block:1, Prismarine Bricks
etfuturum:prismarine_block:2, Dark Prismarine
etfuturum:sea_lantern, Sea Lantern
etfuturum:daylight_detector_inverted, Inverted Daylight Detector
etfuturum:red_sandstone:0, Red Sandstone
etfuturum:red_sandstone:1, Chiseled Red Sandstone
etfuturum:red_sandstone:2, Cut Red Sandstone
etfuturum:brown_mushroom, Mushroom
etfuturum:red_mushroom, Mushroom
etfuturum:coarse_dirt, Coarse Dirt
etfuturum:banner:0, White Banner
etfuturum:banner:1, Orange Banner
etfuturum:banner:2, Magenta Banner
etfuturum:banner:3, Light Blue Banner
etfuturum:banner:4, Yellow Banner
etfuturum:banner:5, Lime Banner
etfuturum:banner:6, Pink Banner
etfuturum:banner:7, Gray Banner
etfuturum:banner:8, Light Gray Banner
etfuturum:banner:9, Cyan Banner
etfuturum:banner:10, Purple Banner
etfuturum:banner:11, Blue Banner
etfuturum:banner:12, Brown Banner
etfuturum:banner:13, Green Banner
etfuturum:banner:14, Red Banner
etfuturum:banner:15, Black Banner
etfuturum:slime, Slime Block
etfuturum:sponge:0, Sponge
etfuturum:sponge:1, Wet Sponge
etfuturum:old_gravel, Old Gravel
etfuturum:beetroots, Beetroots
etfuturum:purpur_block, Purpur Block
etfuturum:purpur_pillar, Purpur Pillar
etfuturum:end_bricks, End Stone Bricks
etfuturum:grass_path, Grass Path
etfuturum:end_rod, End Rod
etfuturum:chorus_plant, Chorus Plant
etfuturum:chorus_flower, Chorus Flower
etfuturum:bone, Bone Block
etfuturum:red_netherbrick:0, Red Nether Bricks
etfuturum:red_netherbrick:1, Cracked Nether Bricks
etfuturum:red_netherbrick:2, Chiseled Nether Bricks
etfuturum:nether_wart, Nether Wart Block
etfuturum:ancient_debris, Ancient Debris
etfuturum:netherite_block, Block of Netherite
etfuturum:barrier, Barrier
etfuturum:nether_gold_ore, Nether Gold Ore
etfuturum:blue_ice, Blue Ice
etfuturum:smooth_stone, Smooth Stone
etfuturum:smooth_sandstone, Smooth Sandstone
etfuturum:smooth_red_sandstone, Smooth Red Sandstone
etfuturum:smooth_quartz, Smooth Quartz
etfuturum:quartz_bricks, Quartz Bricks
etfuturum:log_stripped:0, Stripped Oak Log
etfuturum:log_stripped:1, Stripped Spruce Log
etfuturum:log_stripped:2, Stripped Birch Log
etfuturum:log_stripped:3, Stripped Jungle Log
etfuturum:log2_stripped:0, Stripped Acacia Log
etfuturum:log2_stripped:1, Stripped Dark Oak Log
etfuturum:bark:0, Oak Wood
etfuturum:bark:1, Spruce Wood
etfuturum:bark:2, Birch Wood
etfuturum:bark:3, Jungle Wood
etfuturum:bark2:0, Acacia Wood
etfuturum:bark2:1, Dark Oak Wood
etfuturum:wood_stripped:0, Stripped Oak Wood
etfuturum:wood_stripped:1, Stripped Spruce Wood
etfuturum:wood_stripped:2, Stripped Birch Wood
etfuturum:wood_stripped:3, Stripped Jungle Wood
etfuturum:wood2_stripped:0, Stripped Acacia Wood
etfuturum:wood2_stripped:1, Stripped Dark Oak Wood
etfuturum:concrete:0, White Concrete
etfuturum:concrete:1, Orange Concrete
etfuturum:concrete:2, Magenta Concrete
etfuturum:concrete:3, Light Blue Concrete
etfuturum:concrete:4, Yellow Concrete
etfuturum:concrete:5, Lime Concrete
etfuturum:concrete:6, Pink Concrete
etfuturum:concrete:7, Gray Concrete
etfuturum:concrete:8, Light Gray Concrete
etfuturum:concrete:9, Cyan Concrete
etfuturum:concrete:10, Purple Concrete
etfuturum:concrete:11, Blue Concrete
etfuturum:concrete:12, Brown Concrete
etfuturum:concrete:13, Green Concrete
etfuturum:concrete:14, Red Concrete
etfuturum:concrete:15, Black Concrete
etfuturum:concrete_powder:0, White Concrete Powder
etfuturum:concrete_powder:1, Orange Concrete Powder
etfuturum:concrete_powder:2, Magenta Concrete Powder
etfuturum:concrete_powder:3, Light Blue Concrete Powder
etfuturum:concrete_powder:4, Yellow Concrete Powder
etfuturum:concrete_powder:5, Lime Concrete Powder
etfuturum:concrete_powder:6, Pink Concrete Powder
etfuturum:concrete_powder:7, Gray Concrete Powder
etfuturum:concrete_powder:8, Light Gray Concrete Powder
etfuturum:concrete_powder:9, Cyan Concrete Powder
etfuturum:concrete_powder:10, Purple Concrete Powder
etfuturum:concrete_powder:11, Blue Concrete Powder
etfuturum:concrete_powder:12, Brown Concrete Powder
etfuturum:concrete_powder:13, Green Concrete Powder
etfuturum:concrete_powder:14, Red Concrete Powder
etfuturum:concrete_powder:15, Black Concrete Powder
etfuturum:copper_ore, Copper Ore
etfuturum:deepslate_copper_ore, Deepslate Copper Ore
etfuturum:cornflower, Cornflower
etfuturum:lily_of_the_valley, Lily of the Valley
etfuturum:wither_rose, Wither Rose
etfuturum:white_glazed_terracotta, White Glazed Terracotta
etfuturum:orange_glazed_terracotta, Orange Glazed Terracotta
etfuturum:magenta_glazed_terracotta, Magenta Glazed Terracotta
etfuturum:light_blue_glazed_terracotta, Light Blue Glazed Terracotta
etfuturum:yellow_glazed_terracotta, Yellow Glazed Terracotta
etfuturum:lime_glazed_terracotta, Lime Glazed Terracotta
etfuturum:pink_glazed_terracotta, Pink Glazed Terracotta
etfuturum:gray_glazed_terracotta, Gray Glazed Terracotta
etfuturum:light_gray_glazed_terracotta, Light Gray Glazed Terracotta
etfuturum:cyan_glazed_terracotta, Cyan Glazed Terracotta
etfuturum:purple_glazed_terracotta, Purple Glazed Terracotta
etfuturum:blue_glazed_terracotta, Blue Glazed Terracotta
etfuturum:brown_glazed_terracotta, Brown Glazed Terracotta
etfuturum:green_glazed_terracotta, Green Glazed Terracotta
etfuturum:red_glazed_terracotta, Red Glazed Terracotta
etfuturum:black_glazed_terracotta, Black Glazed Terracotta
etfuturum:copper_block:0, Block of Copper
etfuturum:copper_block:1, Exposed Copper
etfuturum:copper_block:2, Weathered Copper
etfuturum:copper_block:3, Oxidized Copper
etfuturum:copper_block:4, Cut Copper
etfuturum:copper_block:5, Exposed Cut Copper
etfuturum:copper_block:6, Weathered Cut Copper
etfuturum:copper_block:7, Oxidized Cut Copper
etfuturum:copper_block:8, Waxed Block of Copper
etfuturum:copper_block:9, Waxed Exposed Copper
etfuturum:copper_block:10, Waxed Weathered Copper
etfuturum:copper_block:11, Waxed Oxidized Copper
etfuturum:copper_block:12, Waxed Cut Copper
etfuturum:copper_block:13, Waxed Exposed Cut Copper
etfuturum:copper_block:14, Waxed Weathered Cut Copper
etfuturum:copper_block:15, Waxed Oxidized Cut Copper
etfuturum:deepslate, Deepslate
etfuturum:cobbled_deepslate, Cobbled Deepslate
etfuturum:polished_deepslate, Polished Deepslate
etfuturum:deepslate_bricks:0, Deepslate Bricks
etfuturum:deepslate_bricks:1, Cracked Deepslate Bricks
etfuturum:deepslate_bricks:2, Deepslate Tiles
etfuturum:deepslate_bricks:3, Cracked Deepslate Tiles
etfuturum:deepslate_bricks:4, Chiseled Deepslate
etfuturum:tuff, Tuff
etfuturum:raw_ore_block:0, Raw Copper Block
etfuturum:raw_ore_block:1, Raw Iron Block
etfuturum:raw_ore_block:2, Raw Gold Block
etfuturum:smooth_basalt, Smooth Basalt
etfuturum:calcite, Calcite
etfuturum:amethyst_block, Amethyst Block
etfuturum:budding_amethyst, Budding Amethyst
etfuturum:amethyst_cluster_1:0, Small Amethyst Bud
etfuturum:amethyst_cluster_1:6, Medium Amethyst Bud
etfuturum:amethyst_cluster_2:0, Large Amethyst Bud
etfuturum:amethyst_cluster_2:6, Amethyst Cluster
etfuturum:tinted_glass, Tinted Glass
etfuturum:stone_wall:0, Stone Brick Wall
etfuturum:stone_wall:1, Mossy Stone Brick Wall
etfuturum:stone_wall:2, Sandstone Wall
etfuturum:stone_wall:3, Brick Wall
etfuturum:nether_brick_wall, Nether Brick Wall
etfuturum:stone_wall_2:0, Granite Wall
etfuturum:stone_wall_2:1, Diorite Wall
etfuturum:stone_wall_2:2, Andesite Wall
etfuturum:red_sandstone_wall, Red Sandstone Wall
etfuturum:prismarine_wall, Prismarine Wall
etfuturum:red_nether_brick_wall, Red Nether Brick Wall
etfuturum:end_brick_wall, End Stone Brick Wall
etfuturum:deepslate_wall:0, Cobbled Deepslate Wall
etfuturum:deepslate_wall:1, Polished Deepslate Wall
etfuturum:deepslate_brick_wall:0, Deepslate Brick Wall
etfuturum:deepslate_brick_wall:1, Deepslate Tile Wall
etfuturum:deepslate_coal_ore, Deepslate Coal Ore
etfuturum:deepslate_iron_ore, Deepslate Iron Ore
etfuturum:deepslate_gold_ore, Deepslate Gold Ore
etfuturum:deepslate_redstone_ore, Deepslate Redstone Ore
etfuturum:deepslate_lit_redstone_ore, Deepslate Redstone Ore
etfuturum:deepslate_lapis_ore, Deepslate Lapis Lazuli Ore
etfuturum:deepslate_diamond_ore, Deepslate Diamond Ore
etfuturum:deepslate_emerald_ore, Deepslate Emerald Ore
etfuturum:brewing_stand, Brewing Stand
etfuturum:beacon, Beacon
etfuturum:enchantment_table, Enchantment Table
etfuturum:anvil:0, Anvil
etfuturum:anvil:1, Slightly Damaged Anvil
etfuturum:anvil:2, Very Damaged Anvil
etfuturum:frosted_ice, Frosted Ice
etfuturum:red_sandstone_stairs, Red Sandstone Stairs
etfuturum:purpur_stairs, Purpur Stairs
etfuturum:red_sandstone_slab:0, Red Sandstone Slab
etfuturum:red_sandstone_slab:1, Cut Red Sandstone Slab
etfuturum:purpur_slab:0, Purpur Slab
etfuturum:stone_slab:0, Stone Slab
etfuturum:stone_slab:1, Mossy Cobblestone Slab
etfuturum:stone_slab:2, Mossy Stone Brick Slab
etfuturum:stone_slab:3, Cut Sandstone Slab
etfuturum:stone_slab_2:0, Granite Slab
etfuturum:stone_slab_2:1, Polished Granite Slab
etfuturum:stone_slab_2:2, Diorite Slab
etfuturum:stone_slab_2:3, Polished Diorite Slab
etfuturum:stone_slab_2:4, Andesite Slab
etfuturum:stone_slab_2:5, Polished Andesite Slab
etfuturum:prismarine_stairs, Prismarine Stairs
etfuturum:prismarine_stairs_brick, Prismarine Bricks Stairs
etfuturum:prismarine_stairs_dark, Dark Prismarine Stairs
etfuturum:smooth_sandstone_stairs, Smooth Sandstone Stairs
etfuturum:smooth_red_sandstone_stairs, Smooth Red Sandstone Stairs
etfuturum:smooth_quartz_stairs, Smooth Quartz Stairs
etfuturum:red_netherbrick_stairs, Red Nether Brick stairs
etfuturum:granite_stairs, Granite Stairs
etfuturum:polished_granite_stairs, Polished Granite Stairs
etfuturum:diorite_stairs, Diorite Stairs
etfuturum:polished_diorite_stairs, Polished Diorite Stairs
etfuturum:andesite_stairs, Andesite Stairs
etfuturum:polished_andesite_stairs, Polished Andesite Stairs
etfuturum:mossy_stone_brick_stairs, Mossy Stone Brick Stairs
etfuturum:mossy_cobblestone_stairs, Mossy Cobblestone Stairs
etfuturum:stone_stairs, Stone Stairs
etfuturum:end_brick_stairs, End Stone Brick Stairs
etfuturum:smooth_sandstone_slab:0, Smooth Sandstone Slab
etfuturum:smooth_red_sandstone_slab:0, Smooth Red Sandstone Slab
etfuturum:prismarine_slab:0, Prismarine Slab
etfuturum:prismarine_slab:1, Prismarine Bricks Slab
etfuturum:prismarine_slab:2, Dark Prismarine Slab
etfuturum:smooth_quartz_slab:0, Smooth Quartz Slab
etfuturum:red_netherbrick_slab:0, Red Nether Brick Slab
etfuturum:end_brick_slab:0, End Stone Brick Slab
etfuturum:cut_copper_slab:0, Cut Copper Slab
etfuturum:cut_copper_slab:1, Exposed Cut Copper Slab
etfuturum:cut_copper_slab:2, Weathered Cut Copper Slab
etfuturum:cut_copper_slab:3, Oxidized Cut Copper Slab
etfuturum:cut_copper_slab:4, Waxed Cut Copper Slab
etfuturum:cut_copper_slab:5, Waxed Exposed Cut Copper Slab
etfuturum:cut_copper_slab:6, Waxed Weathered Cut Copper Slab
etfuturum:cut_copper_slab:7, Waxed Oxidized Cut Copper Slab
etfuturum:deepslate_slab:0, Cobbled Deepslate Slab
etfuturum:deepslate_slab:1, Polished Deepslate Slab
etfuturum:deepslate_brick_slab:0, Deepslate Brick Slab
etfuturum:deepslate_brick_slab:1, Deepslate Tile Slab
etfuturum:netherite_stairs, Swaggiest stairs ever
etfuturum:cut_copper_stairs, Cut Copper Stairs
etfuturum:exposed_cut_copper_stairs, Exposed Cut Copper Stairs
etfuturum:weathered_cut_copper_stairs, Weathered Cut Copper Stairs
etfuturum:oxidized_cut_copper_stairs, Oxidized Cut Copper Stairs
etfuturum:waxed_cut_copper_stairs, Waxed Cut Copper Stairs
etfuturum:waxed_exposed_cut_copper_stairs, Waxed Exposed Cut Copper Stairs
etfuturum:waxed_weathered_cut_copper_stairs, Waxed Weathered Cut Copper Stairs
etfuturum:waxed_oxidized_cut_copper_stairs, Waxed Oxidized Cut Copper Stairs
etfuturum:cobbled_deepslate_stairs, Cobbled Deepslate Stairs
etfuturum:polished_deepslate_stairs, Polished Deepslate Stairs
etfuturum:deepslate_brick_stairs, Deepslate Brick Stairs
etfuturum:deepslate_tile_stairs, Deepslate Tile Stairs
etfuturum:iron_trapdoor, Iron Trapdoor
etfuturum:magma, Magma Block
etfuturum:barrel, Barrel
etfuturum:lantern, Lantern
etfuturum:smoker, Smoker
etfuturum:lit_smoker, tile.etfuturum.lit_smoker.name
etfuturum:blast_furnace, Blast Furnace
etfuturum:lit_blast_furnace, tile.etfuturum.lit_blast_furnace.name
etfuturum:shulker_box, Shulker Box
etfuturum:smithing_table, Smithing Table
etfuturum:composter, Composter
etfuturum:stonecutter, Stonecutter
etfuturum:fletching_table, Fletching Table
etfuturum:cartography_table, Cartography Table
etfuturum:loom, Loom
etfuturum:sign_spruce, tile.etfuturum.sign_spruce.name
etfuturum:wall_sign_spruce, tile.etfuturum.wall_sign_spruce.name
etfuturum:sign_birch, tile.etfuturum.sign_birch.name
etfuturum:wall_sign_birch, tile.etfuturum.wall_sign_birch.name
etfuturum:sign_jungle, tile.etfuturum.sign_jungle.name
etfuturum:wall_sign_jungle, tile.etfuturum.wall_sign_jungle.name
etfuturum:sign_acacia, tile.etfuturum.sign_acacia.name
etfuturum:wall_sign_acacia, tile.etfuturum.wall_sign_acacia.name
etfuturum:sign_dark_oak, tile.etfuturum.sign_dark_oak.name
